controller,scenario,seed,scenario_seed,day_id,ramp95_kw_per_min,cap_violation_pct_import,cap_violation_pct_export,cap_violation_pct_total,resilience_score,soc_band_residency,throughput_kwh,efc,lfp_cycle_loss_pct,t_high_soc_h,t_low_soc_h,ceq_q95,t_high_c_h,efcrf,idod,n_micro,flip_per_hour,flip_per_day,mean_cpu_ms,max_cpu_ms,rainflow_hist,reference_type,weight_label
MPC_best_balanced,cloud_edge,2,cloud_edge_seed2,0,9.732877644425955,5.069444444444445,0.0,5.069444444444445,100.0,1.0,8.109208432472588,0.04054604216236294,0.0006466611501357151,0.0,0.0,0.02044716764838411,0.0,0.042680040408266756,0.003643161595733594,50.0,6.125,147.0,140.26928486079365,1178.4729000064544,"{'[0.0,0.1)': 50.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
MPC_best_balanced,cloud_edge,3,cloud_edge_seed3,0,9.075491804751548,6.111111111111111,0.0,6.111111111111111,100.0,1.0,10.426497712979018,0.05213248856489509,0.0008534899458560628,0.0,0.0,0.023407615284887967,0.0,0.05487628979248871,0.0060227649221410665,41.5,3.7916666666666665,91.0,151.7862930557183,1314.6864000009373,"{'[0.0,0.1)': 41.5, '[0.1,0.2)': 0.5, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
MPC_best_balanced,cloud_edge,4,cloud_edge_seed4,0,9.220823730062456,1.4583333333333333,0.0,1.4583333333333333,100.0,1.0,0.686612130755402,0.00343306065377701,5.025501863647015e-05,0.0,0.0,2.9489679103369854e-08,0.0,0.003613648860332358,2.609073135586395e-05,51.5,5.208333333333333,125.0,110.57154736085471,1128.9350999868475,"{'[0.0,0.1)': 51.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
MPC_best_balanced,load_step,0,load_step_seed0,0,8.918624772579994,7.569444444444444,0.0,7.569444444444444,100.0,1.0,13.918468017365178,0.0695923400868259,0.0011839563917650036,0.0,0.0,0.04680137492736693,0.0,0.07325430409648082,0.010728105733598057,54.5,4.958333333333333,119.0,183.53993951326024,1121.2371999863535,"{'[0.0,0.1)': 54.5, '[0.1,0.2)': 0.5, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
MPC_best_balanced,load_step,1,load_step_seed1,0,9.373000461449156,7.708333333333334,0.0,7.708333333333334,100.0,1.0,13.79597475752341,0.06897987378761705,0.0011720535312946276,0.0,0.0,0.04630037490529384,0.0,0.0726103855200631,0.010544505275153273,49.5,4.541666666666667,109.0,177.8746929860871,1176.0497000068426,"{'[0.0,0.1)': 49.5, '[0.1,0.2)': 0.5, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
MPC_best_balanced,load_step,2,load_step_seed2,0,9.700061362012436,7.361111111111112,0.0,7.361111111111112,100.0,1.0,13.04211031126531,0.06521055155632655,0.0010989571832380458,0.0,0.0,0.04506295642038296,0.0,0.06864267972362148,0.009423616784750961,48.0,4.75,114.0,160.3260418748606,1138.9220000128262,"{'[0.0,0.1)': 48.0, '[0.1,0.2)': 0.5, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
MPC_best_balanced,load_step,3,load_step_seed3,0,9.354833652560032,3.2638888888888893,0.0,3.2638888888888893,100.0,1.0,4.745972093316614,0.02372986046658307,0.0003641419291968019,0.0,0.0,9.652123603669818e-05,0.0,0.024978759002222545,0.0012478016902294712,53.0,5.041666666666667,121.0,129.92789729214564,1172.6730999653228,"{'[0.0,0.1)': 53.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
MPC_best_balanced,load_step,4,load_step_seed4,0,9.070570430476266,3.3333333333333335,0.0,3.3333333333333335,100.0,1.0,3.6086565141255122,0.01804328257062756,0.00027326119843861516,0.0,0.0,0.00045270187866764555,0.0,0.018992911409995206,0.0007214367308419015,49.5,4.875,117.0,133.8136002082643,1131.9407999981195,"{'[0.0,0.1)': 50.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
MPC_best_balanced,mixed,0,mixed_seed0,0,9.166685925022685,2.2222222222222223,0.0,2.2222222222222223,100.0,1.0,2.5577581942927243,0.012788790971463621,0.00019133614190158566,0.0,0.0,3.0970450914976606e-06,0.0,0.013461881561479844,0.00036244150206029234,49.0,4.625,111.0,116.82012548606306,1145.3149000299163,"{'[0.0,0.1)': 49.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
MPC_best_balanced,mixed,1,mixed_seed1,0,9.54995075863728,0.3472222222222222,0.0,0.3472222222222222,100.0,1.0,0.03987018544005792,0.0001993509272002896,2.8963486546927436e-06,0.0,0.0,4.6115666887973046e-09,0.0,0.00020984148645633582,8.805216966461493e-08,45.5,6.916666666666667,166.0,90.72263354169587,1139.4862000015564,"{'[0.0,0.1)': 45.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
MPC_best_balanced,mixed,2,mixed_seed2,0,9.676443303736745,5.0,0.0,5.0,100.0,1.0,7.656181252605723,0.038280906263028616,0.0006073931327193823,0.0,0.0,0.01602855382307245,0.0,0.04029568903152378,0.003247482048266294,49.0,5.875,141.0,132.73153874983512,1148.6760000116192,"{'[0.0,0.1)': 49.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
MPC_best_balanced,mixed,3,mixed_seed3,0,8.565082637429196,5.208333333333334,0.0,5.208333333333334,100.0,1.0,6.490206710834562,0.03245103355417281,0.0005080714008593975,0.0,0.0,0.008425876606022191,0.0,0.03415897047012159,0.002333640515711689,47.0,4.208333333333333,101.0,150.93323076370223,1182.4348999653012,"{'[0.0,0.1)': 47.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
MPC_best_balanced,mixed,4,mixed_seed4,0,9.263414336149902,1.4583333333333333,0.0,1.4583333333333333,100.0,1.0,0.42967004168351336,0.002148350208417567,3.1355525486943226e-05,0.0,0.0,2.3351480988044384e-08,0.0,0.0022614164842467144,1.0227758832987383e-05,48.5,4.666666666666667,112.0,102.36335437726262,1179.477899975609,"{'[0.0,0.1)': 48.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
MPC_best_balanced,wind_gust,0,wind_gust_seed0,0,9.346268346755277,0.5555555555555556,0.0,0.5555555555555556,100.0,1.0,0.49114769537961056,0.002455738476898053,3.58676665986524e-05,0.0,0.0,2.9941035188908263e-09,0.0,0.0025849867496682277,1.3364215514741042e-05,47.5,5.916666666666667,142.0,98.97726694406528,1141.2636000313796,"{'[0.0,0.1)': 47.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
MPC_best_balanced,wind_gust,1,wind_gust_seed1,0,9.761571366334662,0.1388888888888889,0.0,0.1388888888888889,100.0,1.0,0.028642100889733842,0.0001432105044486692,2.080408722396904e-06,0.0,0.0,4.778705814050948e-10,0.0,0.00015074608768753106,4.5441457903313806e-08,43.5,6.416666666666667,154.0,84.87924527705925,1121.1556000052951,"{'[0.0,0.1)': 43.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
MPC_best_balanced,wind_gust,2,wind_gust_seed2,0,10.300598373310375,3.75,0.0,3.75,100.0,1.0,7.2378995246920725,0.03618949762346036,0.0005714627610021682,0.0,0.0,0.0053520721847256396,0.0,0.03809401959151995,0.002901782472471344,64.0,6.625,159.0,142.82335041655946,1172.305400017649,"{'[0.0,0.1)': 64.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
MPC_best_balanced,wind_gust,3,wind_gust_seed3,0,9.587776441935429,3.4722222222222223,0.0,3.4722222222222223,100.0,1.0,4.45711913771593,0.02228559568857965,0.00034084129997982455,0.0,0.0,0.00019928582414521065,0.0,0.023458517280594754,0.0011005968523081975,51.0,4.583333333333333,110.0,141.53979944538958,1142.2593999886885,"{'[0.0,0.1)': 51.5, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
MPC_best_balanced,wind_gust,4,wind_gust_seed4,0,10.175015157207126,0.8333333333333334,0.0,0.8333333333333334,100.0,1.0,0.49129198445252004,0.0024564599222626003,3.587824482635489e-05,0.0,0.0,1.0150541961230533e-08,0.0,0.0025857450668619053,1.3371732949291415e-05,48.0,5.625,135.0,96.70154708227427,1155.2846999838948,"{'[0.0,0.1)': 48.0, '[0.1,0.2)': 0.0, '[0.2,0.4)': 0.0, '[0.4,0.6)': 0.0, '[0.6,1.0)': 0.0}",MPC,1|0.01|0.001
